id_respondente,sexo_desc,escolaridade_desc,raca_desc,religiao_desc,rend1_desc,rend2_desc,regiao_desc,cond_desc,porte_desc,p4_desc,p6a_desc,p6b_desc,p6c_desc,p6d_desc,p6e_desc,idade_num,idade_num_norm,p5_desc
975,FEM,4ª série (ou 5º ano),Parda,Católica Apostólica Romana,ATÉ 1,ATÉ 1,NORDESTE,CAPITAL,MAIS DE 500.000,Não precisou fazer atividade extra,Discorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,63.0,0.6351351351351352,Tenho visto o aumento da população em situação de rua/ pessoas morando na rua
976,FEM,7ª série (ou 8º ano),Parda,Outras Evangélicas específicas,ATÉ 1,ATÉ 1,NORDESTE,CAPITAL,MAIS DE 500.000,Não precisou fazer atividade extra,Concorda totalmente,Não sabe/ Não respondeu,Concorda totalmente,Não sabe/ Não respondeu,Concorda totalmente,55.0,0.5270270270270271,Tenho visto mais pessoas trabalhando nos semáforos/ruas
977,MAS,3ª série,Parda,Assembléia de Deus,ATÉ 1,MAIS DE 1 A 2,NORDESTE,CAPITAL,MAIS DE 500.000,Não precisou fazer atividade extra,Concorda totalmente,Concorda totalmente,Discorda em parte,Concorda totalmente,Concorda totalmente,20.0,0.05405405405405406,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
978,FEM,7ª série (ou 8º ano),Parda,É religioso mas não segue nenhuma/ Agnóstico,NÃO TEM RENDIMENTO PESSOAL,ATÉ 1,NORDESTE,CAPITAL,MAIS DE 500.000,"Bico de serviços de beleza (cabeleireiro, barbeiro, manicure, depilação, entre outros)",Concorda totalmente,Concorda em parte,Concorda em parte,Não sabe/ Não respondeu,Não sabe/ Não respondeu,31.0,0.20270270270270274,Tenho visto ou conheço muitas pessoas com dificuldades para comprar alimentos
979,FEM,Superior incompleto,Parda,Outras Evangélicas específicas,ATÉ 1,ATÉ 1,NORDESTE,CAPITAL,MAIS DE 500.000,Não precisou fazer atividade extra,Concorda em parte,Concorda totalmente,Concorda em parte,Concorda em parte,Discorda totalmente,18.0,0.02702702702702703,Tenho visto o aumento da população em situação de rua/ pessoas morando na rua
980,MAS,8ª série (ou 9º ano),Parda,Católica Apostólica Romana,MAIS DE 1 A 2,MAIS DE 1 A 2,NORDESTE,CAPITAL,MAIS DE 500.000,"Fazer trabalhos manuais, como bijuterias, artesanatos",Concorda totalmente,Concorda totalmente,Concorda em parte,Discorda em parte,Concorda em parte,40.0,0.32432432432432434,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
981,FEM,Superior completo,Branca,Evangelho Quadrangular,ATÉ 1,MAIS DE 1 A 2,NORDESTE,CAPITAL,MAIS DE 500.000,Não precisou fazer atividade extra,Concorda totalmente,Concorda totalmente,Concorda em parte,Discorda em parte,Concorda totalmente,25.0,0.1216216216216216,Tenho visto mais pessoas trabalhando nos semáforos/ruas
982,FEM,6ª série (ou 7º ano),Preta,Católica Apostólica Romana,ATÉ 1,ATÉ 1,NORDESTE,INTERIOR,DE 10.001 A 20.000,"Bico de serviços gerais, como faxina, manutenção, reformas, jardinagem, “marido de aluguel”, entre outras",Discorda totalmente,Concorda totalmente,Discorda totalmente,Discorda em parte,Discorda em parte,37.0,0.28378378378378377,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
983,MAS,Analfabeto,Parda,"Ateu, não tem religião",NÃO TEM RENDIMENTO PESSOAL,ATÉ 1,NORDESTE,INTERIOR,DE 10.001 A 20.000,"Bico de serviços gerais, como faxina, manutenção, reformas, jardinagem, “marido de aluguel”, entre outras",Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,61.0,0.6081081081081081,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
984,MAS,3ª série (ou 4º ano),Parda,Católica Apostólica Romana,NÃO TEM RENDIMENTO PESSOAL,ATÉ 1,NORDESTE,INTERIOR,DE 10.001 A 20.000,"Bico de serviços gerais, como faxina, manutenção, reformas, jardinagem, “marido de aluguel”, entre outras",Concorda totalmente,Concorda totalmente,Não sabe/ Não respondeu,Concorda em parte,Concorda totalmente,45.0,0.3918918918918919,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
985,FEM,2ª série (ou 3º ano),Parda,Católica Apostólica Romana,ATÉ 1,ATÉ 1,NORDESTE,INTERIOR,DE 10.001 A 20.000,"Bico de serviços gerais, como faxina, manutenção, reformas, jardinagem, “marido de aluguel”, entre outras",Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,46.0,0.4054054054054055,Tenho visto ou conheço muitas pessoas com dificuldades para comprar alimentos
986,FEM,3ª série,Parda,Assembléia de Deus,NÃO TEM RENDIMENTO PESSOAL,ATÉ 1,NORDESTE,INTERIOR,DE 10.001 A 20.000,Revender cosméticos ou produtos de beleza,Discorda totalmente,Concorda totalmente,Discorda em parte,Discorda em parte,Concorda totalmente,23.0,0.09459459459459463,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
987,FEM,4ª série (ou 5º ano),Parda,Católica Apostólica Romana,NÃO TEM RENDIMENTO PESSOAL,ATÉ 1,NORDESTE,INTERIOR,DE 10.001 A 20.000,Não precisou fazer atividade extra,Discorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,26.0,0.13513513513513514,Tenho visto mais pessoas trabalhando nos semáforos/ruas
988,MAS,3ª série,Parda,Católica Apostólica Romana,ATÉ 1,ATÉ 1,NORDESTE,INTERIOR,DE 10.001 A 20.000,Não precisou fazer atividade extra,Discorda em parte,Concorda em parte,Discorda em parte,Discorda em parte,Concorda em parte,46.0,0.4054054054054055,Tenho visto ou conheço muitas pessoas com dificuldades para comprar alimentos
989,MAS,Superior completo,Branca,É religioso mas não segue nenhuma/ Agnóstico,MAIS DE 5 A 10,MAIS DE 20,SUL,INTERIOR,DE 100.001 A 500.000,Dar aula particular/ aula de reforço,Concorda totalmente,Concorda totalmente,Concorda totalmente,Discorda totalmente,Discorda em parte,51.0,0.472972972972973,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
990,MAS,3ª série,Branca,Católica Apostólica Romana,MAIS DE 2 A 5,MAIS DE 2 A 5,SUL,INTERIOR,DE 100.001 A 500.000,Não precisou fazer atividade extra,Concorda em parte,Concorda em parte,Discorda em parte,Concorda em parte,Concorda totalmente,18.0,0.02702702702702703,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
991,MAS,Superior incompleto,Parda,É religioso mas não segue nenhuma/ Agnóstico,MAIS DE 2 A 5,MAIS DE 10 A 20,SUL,INTERIOR,DE 100.001 A 500.000,Não precisou fazer atividade extra,Concorda totalmente,Concorda totalmente,Concorda totalmente,Discorda em parte,Concorda totalmente,36.0,0.2702702702702703,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
992,MAS,Superior completo,Parda,Espírita/ Kardecista,MAIS DE 2 A 5,MAIS DE 2 A 5,SUL,INTERIOR,DE 100.001 A 500.000,Dar aula particular/ aula de reforço,Não sabe/ Não respondeu,Concorda totalmente,Concorda totalmente,Discorda totalmente,Discorda totalmente,55.0,0.5270270270270271,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
993,FEM,3ª série,Preta,Católica Apostólica Romana,ATÉ 1,ATÉ 1,SUL,INTERIOR,DE 100.001 A 500.000,Não precisou fazer atividade extra,Discorda em parte,Concorda totalmente,"Não concorda, nem discorda",Discorda totalmente,"Não concorda, nem discorda",29.0,0.17567567567567566,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
994,FEM,3ª série (ou 4º ano),Parda,Católica Apostólica Romana,ATÉ 1,ATÉ 1,NORTE,INTERIOR,DE 20.001 A 50.000,Não precisou fazer atividade extra,Discorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Discorda totalmente,40.0,0.32432432432432434,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
995,MAS,7ª série (ou 8º ano),Parda,Outras Evangélicas específicas,ATÉ 1,ATÉ 1,NORTE,INTERIOR,DE 20.001 A 50.000,"Fazer trabalhos manuais, como bijuterias, artesanatos","Não concorda, nem discorda",Concorda totalmente,Concorda em parte,Discorda totalmente,Discorda totalmente,19.0,0.04054054054054057,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
996,MAS,1ª série,Branca,Católica Apostólica Romana,ATÉ 1,ATÉ 1,NORTE,INTERIOR,DE 20.001 A 50.000,Não precisou fazer atividade extra,Concorda em parte,Concorda totalmente,Discorda em parte,Concorda totalmente,Concorda em parte,38.0,0.29729729729729737,Tenho visto ou conheço muitas pessoas com dificuldades para comprar alimentos
997,MAS,4ª série (ou 5º ano),Preta,Católica Apostólica Romana,ATÉ 1,ATÉ 1,NORTE,INTERIOR,DE 20.001 A 50.000,"Atuar como motorista e/ou realizar entregas por aplicativo (Uber, 99, Ifood, Rappi e etc.)",Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda em parte,Concorda totalmente,32.0,0.21621621621621623,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
998,FEM,2ª série (ou 3º ano),Preta,Católica Apostólica Romana,ATÉ 1,ATÉ 1,NORTE,INTERIOR,DE 20.001 A 50.000,Não precisou fazer atividade extra,Discorda totalmente,Concorda totalmente,Concorda totalmente,Discorda totalmente,Concorda totalmente,41.0,0.33783783783783783,Tenho visto ou conheço muitas pessoas com dificuldades para comprar alimentos
999,MAS,8ª série (ou 9º ano),Branca,Católica Apostólica Romana,MAIS DE 1 A 2,MAIS DE 1 A 2,SUDESTE,CAPITAL,MAIS DE 500.000,Não precisou fazer atividade extra,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,30.0,0.1891891891891892,Tenho visto mais pessoas trabalhando nos semáforos/ruas
1000,FEM,3ª série,Branca,Católica Apostólica Romana,NÃO TEM RENDIMENTO PESSOAL,NÃO RESPONDEU,SUDESTE,CAPITAL,MAIS DE 500.000,Não precisou fazer atividade extra,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,45.0,0.3918918918918919,Tenho visto mais pessoas trabalhando nos semáforos/ruas
1001,MAS,3ª série,Branca,Católica Apostólica Romana,MAIS DE 1 A 2,MAIS DE 2 A 5,SUDESTE,CAPITAL,MAIS DE 500.000,Não precisou fazer atividade extra,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,49.0,0.44594594594594594,Tenho visto mais favelas/barracos/áreas ocupadas
1002,FEM,Superior incompleto,Branca,Evangélica - Não sabe especificar,MAIS DE 1 A 2,NÃO RESPONDEU,SUDESTE,CAPITAL,MAIS DE 500.000,Vender roupas e outros artigos usados,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,50.0,0.45945945945945943,Tenho visto mais pessoas trabalhando nos semáforos/ruas
1003,FEM,4ª série (ou 5º ano),Parda,Evangélica - Não sabe especificar,ATÉ 1,ATÉ 1,SUDESTE,CAPITAL,MAIS DE 500.000,Não precisou fazer atividade extra,Discorda em parte,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,65.0,0.6621621621621622,Tenho visto mais pessoas trabalhando nos semáforos/ruas
1004,FEM,Superior incompleto,Parda,Católica Apostólica Romana,MAIS DE 2 A 5,MAIS DE 2 A 5,SUDESTE,CAPITAL,MAIS DE 500.000,Não precisou fazer atividade extra,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,61.0,0.6081081081081081,Tenho visto mais favelas/barracos/áreas ocupadas
1005,MAS,Superior incompleto,Branca,Católica Apostólica Romana,MAIS DE 2 A 5,MAIS DE 2 A 5,SUDESTE,CAPITAL,MAIS DE 500.000,Não precisou fazer atividade extra,Concorda em parte,Concorda totalmente,Concorda totalmente,Concorda em parte,Concorda totalmente,34.0,0.24324324324324326,Tenho visto mais pessoas trabalhando nos semáforos/ruas
1006,FEM,Superior completo,Branca,Católica Apostólica Romana,MAIS DE 2 A 5,MAIS DE 2 A 5,NORDESTE,CAPITAL,MAIS DE 500.000,Não precisou fazer atividade extra,Concorda em parte,Concorda totalmente,Concorda totalmente,Concorda em parte,Concorda totalmente,43.0,0.3648648648648649,Tenho visto mais pessoas trabalhando nos semáforos/ruas
1007,MAS,2ª série,Parda,Assembléia de Deus,NÃO TEM RENDIMENTO PESSOAL,ATÉ 1,NORDESTE,CAPITAL,MAIS DE 500.000,"Precisou fazer, mas não foi nenhuma destas atividades/ Outras",Concorda totalmente,Concorda totalmente,"Não concorda, nem discorda",Concorda totalmente,Concorda totalmente,30.0,0.1891891891891892,Tenho visto mais pessoas trabalhando nos semáforos/ruas
1008,MAS,3ª série,Preta,Assembléia de Deus,ATÉ 1,ATÉ 1,NORDESTE,CAPITAL,MAIS DE 500.000,"Atuar como motorista e/ou realizar entregas por aplicativo (Uber, 99, Ifood, Rappi e etc.)",Discorda totalmente,Concorda totalmente,Concorda em parte,Concorda em parte,Discorda em parte,24.0,0.10810810810810811,Tenho visto mais pessoas trabalhando nos semáforos/ruas
1009,FEM,Analfabeto,Preta,Católica Apostólica Romana,ATÉ 1,ATÉ 1,CENTRO OESTE,CAPITAL,MAIS DE 500.000,"Bico de serviços gerais, como faxina, manutenção, reformas, jardinagem, “marido de aluguel”, entre outras",Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,51.0,0.472972972972973,Tenho visto mais pessoas trabalhando nos semáforos/ruas
1010,MAS,Superior completo,Parda,Católica Apostólica Romana,NÃO RESPONDEU,NÃO RESPONDEU,SUDESTE,INTERIOR,DE 20.001 A 50.000,Não precisou fazer atividade extra,Discorda em parte,Concorda totalmente,Não sabe/ Não respondeu,Discorda em parte,Concorda em parte,34.0,0.24324324324324326,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
1011,FEM,Superior completo,Branca,Evangélica - Não sabe especificar,NÃO RESPONDEU,NÃO RESPONDEU,SUDESTE,INTERIOR,DE 20.001 A 50.000,Não precisou fazer atividade extra,Discorda totalmente,Concorda totalmente,Discorda totalmente,Concorda totalmente,Concorda totalmente,35.0,0.2567567567567568,Tenho visto ou conheço muitas pessoas com dificuldades para comprar alimentos
1012,MAS,3ª série,Branca,"Ateu, não tem religião",NÃO RESPONDEU,NÃO RESPONDEU,SUDESTE,INTERIOR,DE 20.001 A 50.000,"Bico de serviços gerais, como faxina, manutenção, reformas, jardinagem, “marido de aluguel”, entre outras",Concorda totalmente,Concorda totalmente,Discorda totalmente,Discorda em parte,Concorda totalmente,18.0,0.02702702702702703,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
1013,MAS,3ª série,Parda,Católica Apostólica Romana,ATÉ 1,MAIS DE 1 A 2,NORDESTE,INTERIOR,DE 5.001 A 10.000,Não precisou fazer atividade extra,Concorda totalmente,Concorda totalmente,Concorda em parte,Discorda totalmente,Concorda totalmente,59.0,0.5810810810810811,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
1014,FEM,3ª série,Parda,Católica Apostólica Romana,NÃO TEM RENDIMENTO PESSOAL,ATÉ 1,NORDESTE,INTERIOR,DE 5.001 A 10.000,Não precisou fazer atividade extra,Concorda em parte,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,31.0,0.20270270270270274,Tenho visto mais pessoas trabalhando nos semáforos/ruas
1015,FEM,Analfabeto,Preta,Católica Apostólica Romana,ATÉ 1,ATÉ 1,NORDESTE,INTERIOR,DE 5.001 A 10.000,Não precisou fazer atividade extra,Concorda totalmente,Concorda totalmente,Concorda totalmente,Discorda totalmente,Concorda totalmente,77.0,0.8243243243243243,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
1016,MAS,3ª série,Branca,Católica Apostólica Romana,MAIS DE 1 A 2,NÃO RESPONDEU,NORDESTE,INTERIOR,DE 5.001 A 10.000,Não precisou fazer atividade extra,Concorda em parte,Concorda totalmente,Concorda em parte,Concorda em parte,Concorda totalmente,25.0,0.1216216216216216,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
1017,MAS,8ª série (ou 9º ano),Parda,Batista/ Metodista/ Presbiteriana,NÃO TEM RENDIMENTO PESSOAL,ATÉ 1,NORDESTE,INTERIOR,DE 5.001 A 10.000,Não sabe/ Não respondeu,Concorda em parte,Concorda em parte,Discorda em parte,Discorda em parte,Discorda em parte,25.0,0.1216216216216216,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
1018,MAS,Analfabeto,Branca,Católica Apostólica Romana,ATÉ 1,MAIS DE 1 A 2,NORDESTE,INTERIOR,DE 5.001 A 10.000,Não precisou fazer atividade extra,Concorda totalmente,Concorda totalmente,Discorda em parte,"Não concorda, nem discorda",Concorda totalmente,36.0,0.2702702702702703,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
1019,FEM,8ª série (ou 9º ano),Branca,Católica Apostólica Romana,NÃO RESPONDEU,NÃO RESPONDEU,NORDESTE,INTERIOR,DE 5.001 A 10.000,Não precisou fazer atividade extra,Concorda totalmente,Concorda totalmente,"Não concorda, nem discorda",Concorda em parte,Concorda em parte,34.0,0.24324324324324326,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
1020,FEM,3ª série,Branca,Católica Apostólica Romana,NÃO TEM RENDIMENTO PESSOAL,MAIS DE 1 A 2,NORDESTE,INTERIOR,DE 5.001 A 10.000,Não precisou fazer atividade extra,Concorda totalmente,Concorda totalmente,Discorda em parte,Discorda em parte,Discorda em parte,24.0,0.10810810810810811,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
1021,MAS,3ª série,Branca,Católica Apostólica Romana,NÃO RESPONDEU,NÃO RESPONDEU,SUDESTE,INTERIOR,DE 20.001 A 50.000,"Atuar como motorista e/ou realizar entregas por aplicativo (Uber, 99, Ifood, Rappi e etc.)",Discorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,65.0,0.6621621621621622,Tenho visto mais pessoas trabalhando nos semáforos/ruas
1022,MAS,3ª série,Parda,"Ateu, não tem religião",ATÉ 1,ATÉ 1,NORDESTE,INTERIOR,DE 5.001 A 10.000,"Bico de serviços gerais, como faxina, manutenção, reformas, jardinagem, “marido de aluguel”, entre outras","Não concorda, nem discorda",Concorda totalmente,Discorda em parte,"Não concorda, nem discorda",Concorda totalmente,35.0,0.2567567567567568,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
1023,FEM,3ª série,Parda,Católica Apostólica Romana,NÃO TEM RENDIMENTO PESSOAL,ATÉ 1,NORDESTE,INTERIOR,DE 5.001 A 10.000,Não precisou fazer atividade extra,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,27.0,0.14864864864864868,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
1024,MAS,8ª série (ou 9º ano),Parda,Católica Apostólica Romana,ATÉ 1,MAIS DE 2 A 5,NORDESTE,INTERIOR,DE 5.001 A 10.000,Não precisou fazer atividade extra,Concorda em parte,Concorda em parte,Concorda totalmente,Concorda totalmente,Concorda em parte,39.0,0.31081081081081086,Tenho visto mais favelas/barracos/áreas ocupadas
1025,MAS,Analfabeto,Parda,Católica Apostólica Romana,NÃO RESPONDEU,ATÉ 1,NORDESTE,INTERIOR,DE 5.001 A 10.000,Não precisou fazer atividade extra,Discorda em parte,Não sabe/ Não respondeu,Concorda totalmente,Não sabe/ Não respondeu,Discorda totalmente,33.0,0.22972972972972971,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
1026,FEM,3ª série,Parda,Católica Apostólica Romana,NÃO TEM RENDIMENTO PESSOAL,ATÉ 1,NORDESTE,INTERIOR,DE 5.001 A 10.000,Vender roupas e outros artigos usados,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda em parte,21.0,0.06756756756756754,Tenho visto mais pessoas trabalhando nos semáforos/ruas
1027,FEM,3ª série,Preta,Católica Apostólica Romana,ATÉ 1,ATÉ 1,NORDESTE,INTERIOR,DE 5.001 A 10.000,Não precisou fazer atividade extra,Discorda totalmente,Concorda totalmente,Concorda totalmente,Discorda totalmente,"Não concorda, nem discorda",19.0,0.04054054054054057,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
1028,FEM,1ª série,Branca,Outras religiões,ATÉ 1,MAIS DE 1 A 2,NORTE,INTERIOR,DE 20.001 A 50.000,Não precisou fazer atividade extra,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,66.0,0.6756756756756757,Tenho visto ou conheço muitas pessoas com dificuldades para comprar alimentos
